Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Network Security Perimeter LinkReference,Deletes a Network Security Perimeter LinkReference,Microsoft.Network/networkSecurityPerimeters/linkReferences/delete,Deletes a Network Security Perimeter LinkReference,,False
Microsoft Network,Network Security Perimeter LinkReference,Gets a Network Security Perimeter LinkReference,Microsoft.Network/networkSecurityPerimeters/linkReferences/read,Gets a Network Security Perimeter LinkReference,,False
Microsoft Network,Network Security Perimeter LinkReference,Reconciles a Network Security Perimeter LinkReference,Microsoft.Network/networkSecurityPerimeters/linkReferences/reconcile/action,Reconciles a Network Security Perimeter LinkReference,,False
Microsoft Network,Network Security Perimeter Logging Configurations,Creates or Updates a Network Security Perimeter Logging Configuration,Microsoft.Network/networkSecurityPerimeters/loggingConfigurations/write,Creates or Updates a Network Security Perimeter Logging Configuration,,False
Microsoft Network,Network Security Perimeter Logging Configurations,Deletes a Network Security Perimeter Logging Configuration,Microsoft.Network/networkSecurityPerimeters/loggingConfigurations/delete,Deletes a Network Security Perimeter Logging Configuration,,False
Microsoft Network,Network Security Perimeter Logging Configurations,Gets a Network Security Perimeter Logging Configuration,Microsoft.Network/networkSecurityPerimeters/loggingConfigurations/read,Gets a Network Security Perimeter Logging Configuration,,False
Microsoft Network,Network Security Perimeter Operation Status,Gets Network Security Perimeter Operation Status,Microsoft.Network/locations/networkSecurityPerimeterOperationStatuses/read,Gets Network Security Perimeter Operation Status,,False
Microsoft Network,Network Security Perimeter Profile,Checks if members can be accessed or not,Microsoft.Network/networkSecurityPerimeters/profiles/checkMembers/action,Checks if members can be accessed or not,,False
Microsoft Network,Network Security Perimeter Profile,Creates or Updates a Network Security Perimeter Profile,Microsoft.Network/networkSecurityPerimeters/profiles/write,Creates or Updates a Network Security Perimeter Profile,,False
Microsoft Network,Network Security Perimeter Profile,Deletes a Network Security Perimeter Profile,Microsoft.Network/networkSecurityPerimeters/profiles/delete,Deletes a Network Security Perimeter Profile,,False
Microsoft Network,Network Security Perimeter Profile,Gets a Network Security Perimeter Profile,Microsoft.Network/networkSecurityPerimeters/profiles/read,Gets a Network Security Perimeter Profile,,False
Microsoft Network,Network Security Perimeter Profile,Joins a Network Security Perimeter Profile,Microsoft.Network/networkSecurityPerimeters/profiles/join/action,Joins a Network Security Perimeter Profile,,False
Microsoft Network,Network Security Perimeter Resource Association,Creates or Updates a Network Security Perimeter Resource Association,Microsoft.Network/networkSecurityPerimeters/resourceAssociations/write,Creates or Updates a Network Security Perimeter Resource Association,,False
Microsoft Network,Network Security Perimeter Resource Association,Deletes a Network Security Perimeter Resource Association,Microsoft.Network/networkSecurityPerimeters/resourceAssociations/delete,Deletes a Network Security Perimeter Resource Association,,False
Microsoft Network,Network Security Perimeter Resource Association,Gets a Network Security Perimeter Resource Association,Microsoft.Network/networkSecurityPerimeters/resourceAssociations/read,Gets a Network Security Perimeter Resource Association,,False
Microsoft Network,Network Security Perimeter Resource Association Proxy,Creates or Updates a Network Security Perimeter Resource Association Proxy,Microsoft.Network/networkSecurityPerimeters/resourceAssociationProxies/write,Creates or Updates a Network Security Perimeter Resource Association Proxy,,False
Microsoft Network,Network Security Perimeter Resource Association Proxy,Deletes a Network Security Perimeter Resource Association Proxy,Microsoft.Network/networkSecurityPerimeters/resourceAssociationProxies/delete,Deletes a Network Security Perimeter Resource Association Proxy,,False
Microsoft Network,Network Security Perimeter Resource Association Proxy,Gets a Network Security Perimeter Resource Association Proxy,Microsoft.Network/networkSecurityPerimeters/resourceAssociationProxies/read,Gets a Network Security Perimeter Resource Association Proxy,,False
Microsoft Network,Network Verifier,Creates or Updates a Network Verifier,Microsoft.Network/networkVerifiers/write,Creates or Updates a Network Verifier,,False
Microsoft Network,Network Verifier,Deletes a Network Verifier,Microsoft.Network/networkVerifiers/delete,Deletes a Network Verifier,,False
Microsoft Network,Network Verifier,Gets a Network Verifier,Microsoft.Network/networkVerifiers/read,Gets a Network Verifier,,False
Microsoft Network,Network Virtual Appliance,Create or update a Network Virtual Appliance,Microsoft.Network/networkVirtualAppliances/write,Create or update a Network Virtual Appliance,,False
Microsoft Network,Network Virtual Appliance,Delete a Network Virtual Appliance,Microsoft.Network/networkVirtualAppliances/delete,Delete a Network Virtual Appliance,,False
Microsoft Network,Network Virtual Appliance,Get Network Virtual Appliance Boot Diagnostic Logs,Microsoft.Network/networkVirtualAppliances/getBootDiagnosticLogs/action,Get Network Virtual Appliance Boot Diagnostic Logs,,False
Microsoft Network,Network Virtual Appliance,Get Network Virtual Appliance delegated subnets,Microsoft.Network/networkVirtualAppliances/getDelegatedSubnets/action,Get Network Virtual Appliance delegated subnets,,False
Microsoft Network,Network Virtual Appliance,Get a Network Virtual Appliance,Microsoft.Network/networkVirtualAppliances/read,Get a Network Virtual Appliance,,False
Microsoft Network,Network Virtual Appliance,Reimage Network Virtual Appliance,Microsoft.Network/networkVirtualAppliances/reimage/action,Reimage Network Virtual Appliance,,False
Microsoft Network,Network Virtual Appliance,Restart Network Virtual Appliance,Microsoft.Network/networkVirtualAppliances/restart/action,Restart Network Virtual Appliance,,False
Microsoft Network,Network Virtual Appliance Connection,Delete a Network Virtual Appliance Connection,Microsoft.Network/networkVirtualAppliances/networkVirtualApplianceConnections/delete,Delete a Network Virtual Appliance Connection,,False
Microsoft Network,Network Virtual Appliance Connection,Get a Network Virtual Appliance Connection,Microsoft.Network/networkVirtualAppliances/networkVirtualApplianceConnections/read,Get a Network Virtual Appliance Connection,,False
Microsoft Network,Network Virtual Appliance Connection,Update a Network Virtual Appliance Connection,Microsoft.Network/networkVirtualAppliances/networkVirtualApplianceConnections/write,Update a Network Virtual Appliance Connection,,False
Microsoft Network,Network Virtual Appliance Skus,Get available sku for Network Virtual Appliance,Microsoft.Network/networkVirtualApplianceSkus/read,Get available sku for Network Virtual Appliance,,False
Microsoft Network,Network Watcher,Check Connectivity,Microsoft.Network/networkWatchers/connectivityCheck/action,Verifies the possibility of establishing a direct TCP connection from a virtual machine to a given endpoint including another VM or an arbitrary remote server.,,False
Microsoft Network,Network Watcher,Check Connectivity,Microsoft.Network/networkWatchers/connectivityCheck/read,Verifies the possibility of establishing a direct TCP connection from a virtual machine to a given endpoint including another VM or an arbitrary remote server.,,False
Microsoft Network,Network Watcher,Configure Flow Log,Microsoft.Network/networkWatchers/configureFlowLog/action,Configures flow logging for a target resource.,,False
Microsoft Network,Network Watcher,Create or Update Network Watcher,Microsoft.Network/networkWatchers/write,Creates a network watcher or updates an existing network watcher,,False
Microsoft Network,Network Watcher,Delete Network Watcher,Microsoft.Network/networkWatchers/delete,Deletes a network watcher,,False
Microsoft Network,Network Watcher,Get Available Providers List,Microsoft.Network/networkWatchers/availableProvidersList/action,Returns all available internet service providers for a specified Azure region.,,False
Microsoft Network,Network Watcher,Get Azure Reachability Report,Microsoft.Network/networkWatchers/azureReachabilityReport/action,Returns the relative latency score for internet service providers from a specified location to Azure regions.,,False
Microsoft Network,Network Watcher,Get Network Watcher,Microsoft.Network/networkWatchers/read,Get the network watcher definition,,False
Microsoft Network,Network Watcher,Get Topology,Microsoft.Network/networkWatchers/topology/action,Gets a network level view of resources and their relationships in a resource group.,,False
Microsoft Network,Network Watcher,Get Topology,Microsoft.Network/networkWatchers/topology/read,Gets a network level view of resources and their relationships in a resource group.,,False
Microsoft Network,Network Watcher,Gets the next hop from a VM,Microsoft.Network/networkWatchers/nextHop/action,"For a specified target and destination IP address, return the next hop type and next hope IP address.",,False
Microsoft Network,Network Watcher,Gets the next hop from a VM,Microsoft.Network/networkWatchers/nextHop/read,"For a specified target and destination IP address, return the next hop type and next hope IP address.",,False
Microsoft Network,Network Watcher,Network Configuration Diagnostic,Microsoft.Network/networkWatchers/networkConfigurationDiagnostic/action,Diagnostic of network configuration.,,False
Microsoft Network,Network Watcher,Network Configuration Diagnostic,Microsoft.Network/networkWatchers/networkConfigurationDiagnostic/read,Diagnostic of network configuration.,,False
Microsoft Network,Network Watcher,Query Connection Monitors,Microsoft.Network/networkWatchers/queryConnectionMonitors/action,Batch query monitoring connectivity between specified endpoints,,False
Microsoft Network,Network Watcher,Query Flow Log Status,Microsoft.Network/networkWatchers/queryFlowLogStatus/action,Gets the status of flow logging on a resource.,,False
Microsoft Network,Network Watcher,Query Results Of Troubleshoot,Microsoft.Network/networkWatchers/queryTroubleshootResult/action,Gets the troubleshooting result from the previously run or currently running troubleshooting operation.,,False
Microsoft Network,Network Watcher,Troubleshoot,Microsoft.Network/networkWatchers/troubleshoot/action,Starts troubleshooting on a Networking resource in Azure.,,False
Microsoft Network,Network Watcher,Verify Ip Flow,Microsoft.Network/networkWatchers/ipFlowVerify/action,Returns whether the packet is allowed or denied to or from a particular destination.,,False
Microsoft Network,Network Watcher,Verify Ip Flow,Microsoft.Network/networkWatchers/ipFlowVerify/read,Returns whether the packet is allowed or denied to or from a particular destination.,,False
Microsoft Network,Network Watcher,View Security Groups,Microsoft.Network/networkWatchers/securityGroupView/action,View the configured and effective network security group rules applied on a VM.,,False
Microsoft Network,Operation,Get Operation Resource,Microsoft.Network/locations/operations/read,Gets operation resource that represents status of an asynchronous operation,,False
Microsoft Network,Operation Result,Get Operation Result,Microsoft.Network/locations/operationResults/read,Gets operation result of an async POST or DELETE operation,,False
Microsoft Network,Operation Result,Gets Frontdoor operation result,Microsoft.Network/frontdooroperationresults/read,Gets Frontdoor operation result,,False
Microsoft Network,P2S Connection Configuration Proxy,Create Or Update P2S Connection Configuration Proxy,Microsoft.Network/vpnServerConfigurations/configurationPolicyGroups/p2sConnectionConfigurationProxies/write,Creates A P2S Connection Configuration Proxy Or Updates An Existing P2S Connection Configuration Proxy,system,False
Microsoft Network,P2S Connection Configuration Proxy,Delete P2S Connection Configuration Proxy,Microsoft.Network/vpnServerConfigurations/configurationPolicyGroups/p2sConnectionConfigurationProxies/delete,Deletes A P2S Connection Configuration Proxy,system,False
Microsoft Network,P2S Connection Configuration Proxy,Get P2S Connection Configuration Proxy,Microsoft.Network/vpnServerConfigurations/configurationPolicyGroups/p2sConnectionConfigurationProxies/read,Gets A P2S Connection Configuration Proxy Definition,system,False
Microsoft Network,P2S Vpn Gateway Log Definitions,Gets P2S Vpn Gateway Log Definitions,Microsoft.Network/p2sVpnGateways/providers/Microsoft.Insights/logDefinitions/read,Gets the events for P2S Vpn Gateway,system,False
Microsoft Network,P2S Vpn Gateway diagnostic settings,Create or update P2S Vpn Gateway diagnostic settings,Microsoft.Network/p2sVpnGateways/providers/Microsoft.Insights/diagnosticSettings/write,"Creates or updates the P2S Vpn Gateway diagnostic settings, this operation is supplimented by insights resource provider.",system,False
Microsoft Network,P2S Vpn Gateway diagnostic settings,Get P2S Vpn Gateway Diagnostic Settings,Microsoft.Network/p2sVpnGateways/providers/Microsoft.Insights/diagnosticSettings/read,Gets the P2S Vpn Gateway Diagnostic Settings,system,False
Microsoft Network,P2S Vpn Gateway metric definition,Read P2S Vpn Gateway metric definitions,Microsoft.Network/p2sVpnGateways/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for P2S Vpn Gateway,system,False
Microsoft Network,P2SVpnGateway Proxy,Create or update P2SVpnGateway Proxy,Microsoft.Network/vpnServerConfigurations/p2sVpnGatewayProxies/write,Creates a P2SVpnGateway Proxy or updates a P2SVpnGateway Proxy,system,False
Microsoft Network,P2SVpnGateway Proxy,Delete P2SVpnGateway Proxy,Microsoft.Network/vpnServerConfigurations/p2sVpnGatewayProxies/delete,Deletes a P2SVpnGateway Proxy,system,False
Microsoft Network,P2SVpnGateway Proxy,Get P2SVpnGateway proxy,Microsoft.Network/vpnServerConfigurations/p2sVpnGatewayProxies/read,Gets a P2SVpnGateway Proxy definition,system,False
Microsoft Network,Packet Capture,Create Packet Capture,Microsoft.Network/networkWatchers/packetCaptures/write,Creates a packet capture,,False
Microsoft Network,Packet Capture,Delete Packet Capture,Microsoft.Network/networkWatchers/packetCaptures/delete,Deletes a packet capture,,False
Microsoft Network,Packet Capture,Get Packet Capture,Microsoft.Network/networkWatchers/packetCaptures/read,Get the packet capture definition,,False
Microsoft Network,Packet Capture,Query Status Of Packet Capture,Microsoft.Network/networkWatchers/packetCaptures/queryStatus/action,Gets information about properties and status of a packet capture resource.,,False
Microsoft Network,Packet Capture,Read Packet Capture Status,Microsoft.Network/networkWatchers/packetCaptures/queryStatus/read,Read Packet Capture Status,,False
Microsoft Network,Packet Capture,Stop Packet Capture,Microsoft.Network/networkWatchers/packetCaptures/stop/action,Stop the running packet capture session.,,False
Microsoft Network,Packet Tagging Data,Gets Packet Tagging,Microsoft.Network/locations/getPacketTagging/action,Gets Packet Tagging,system,False
Microsoft Network,Packet Tagging Data,Gets Packet Tagging,Microsoft.Network/locations/getPacketTagging/read,Gets Packet Tagging,system,False
Microsoft Network,Packet Tagging Request,Deletes Packet Tagging,Microsoft.Network/locations/deletePacketTagging/action,Deletes Packet Tagging,system,False
Microsoft Network,Packet Tagging Request,Starts Packet Tagging,Microsoft.Network/locations/startPacketTagging/action,Starts Packet Tagging,system,False
Microsoft Network,Peer Express Route Circuit Connection,GetPeerExpressRouteCircuitConnection,Microsoft.Network/expressRouteCircuits/peerings/peerConnections/read,Gets Peer Express Route Circuit Connection,,False
Microsoft Network,PingMesh,Create PingMesh,Microsoft.Network/networkWatchers/pingMeshes/write,Creates a PingMesh,,False
Microsoft Network,PingMesh,Delete PingMesh,Microsoft.Network/networkWatchers/pingMeshes/delete,Deletes a PingMesh,,False
Microsoft Network,PingMesh,Get PingMesh,Microsoft.Network/networkWatchers/pingMeshes/read,Get PingMesh details,,False
Microsoft Network,PingMesh,Start PingMesh,Microsoft.Network/networkWatchers/pingMeshes/start/action,Start PingMesh between specified VMs,,False
Microsoft Network,PingMesh,Stop PingMesh,Microsoft.Network/networkWatchers/pingMeshes/stop/action,Stop PingMesh between specified VMs,,False
Microsoft Network,PingMesh metric definition,Read PingMesh metric definitions,Microsoft.Network/virtualNetworks/providers/Microsoft.Insights/metricDefinitions/read,Gets available metrics for the PingMesh,system,False
Microsoft Network,Prepare Network Policies Request,Prepares a subnet by applying necessary Network Policies,Microsoft.Network/virtualNetworks/subnets/prepareNetworkPolicies/action,Prepares a subnet by applying necessary Network Policies,,False
Microsoft Network,Private DNS A record set,Create or update record set of type A,Microsoft.Network/privateDnsZones/A/write,Create or update a record set of type ‘A’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS A record set,Delete record set of type A,Microsoft.Network/privateDnsZones/A/delete,Remove the record set of a given name and type ‘A’ from a Private DNS zone.,,False
Microsoft Network,Private DNS A record set,Get record set of type A,Microsoft.Network/privateDnsZones/A/read,"Get the record set of type ‘A’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS AAAA record set,Create or update record set of type AAAA,Microsoft.Network/privateDnsZones/AAAA/write,Create or update a record set of type ‘AAAA’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS AAAA record set,Delete record set of type AAAA,Microsoft.Network/privateDnsZones/AAAA/delete,Remove the record set of a given name and type ‘AAAA’ from a Private DNS zone.,,False
Microsoft Network,Private DNS AAAA record set,Get record set of type AAAA,Microsoft.Network/privateDnsZones/AAAA/read,"Get the record set of type ‘AAAA’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS CNAME record set,Create or update record set of type CNAME,Microsoft.Network/privateDnsZones/CNAME/write,Create or update a record set of type ‘CNAME’ within a Private DNS zone.,,False
Microsoft Network,Private DNS CNAME record set,Delete record set of type CNAME,Microsoft.Network/privateDnsZones/CNAME/delete,Remove the record set of a given name and type ‘CNAME’ from a Private DNS zone.,,False
Microsoft Network,Private DNS CNAME record set,Get record set of type CNAME,Microsoft.Network/privateDnsZones/CNAME/read,"Get the record set of type ‘CNAME’ within a Private DNS zone, in JSON format.",,False
Microsoft Network,Private DNS MX record set,Create or update record set of type MX,Microsoft.Network/privateDnsZones/MX/write,Create or update a record set of type ‘MX’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS MX record set,Delete record set of type MX,Microsoft.Network/privateDnsZones/MX/delete,Remove the record set of a given name and type ‘MX’ from a Private DNS zone.,,False
Microsoft Network,Private DNS MX record set,Get record set of type MX,Microsoft.Network/privateDnsZones/MX/read,"Get the record set of type ‘MX’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS PTR record set,Create or update record set of type PTR,Microsoft.Network/privateDnsZones/PTR/write,Create or update a record set of type ‘PTR’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS PTR record set,Delete record set of type PTR,Microsoft.Network/privateDnsZones/PTR/delete,Remove the record set of a given name and type ‘PTR’ from a Private DNS zone.,,False
Microsoft Network,Private DNS PTR record set,Get record set of type PTR,Microsoft.Network/privateDnsZones/PTR/read,"Get the record set of type ‘PTR’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS SOA record set,Get record set of type SOA,Microsoft.Network/privateDnsZones/SOA/read,"Get the record set of type ‘SOA’ within a Private DNS zone, in JSON format.",,False
Microsoft Network,Private DNS SOA record set,Update record set of type SOA,Microsoft.Network/privateDnsZones/SOA/write,Update a record set of type ‘SOA’ within a Private DNS zone.,,False
Microsoft Network,Private DNS SRV record set,Create or update record set of type SRV,Microsoft.Network/privateDnsZones/SRV/write,Create or update a record set of type ‘SRV’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS SRV record set,Delete record set of type SRV,Microsoft.Network/privateDnsZones/SRV/delete,Remove the record set of a given name and type ‘SRV’ from a Private DNS zone.,,False
Microsoft Network,Private DNS SRV record set,Get record set of type SRV,Microsoft.Network/privateDnsZones/SRV/read,"Get the record set of type ‘SRV’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS TXT record set,Create or update record set of type TXT,Microsoft.Network/privateDnsZones/TXT/write,Create or update a record set of type ‘TXT’ within a Private DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,Private DNS TXT record set,Delete record set of type TXT,Microsoft.Network/privateDnsZones/TXT/delete,Remove the record set of a given name and type ‘TXT’ from a Private DNS zone.,,False
Microsoft Network,Private DNS TXT record set,Get record set of type TXT,Microsoft.Network/privateDnsZones/TXT/read,"Get the record set of type ‘TXT’ within a Private DNS zone, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,Private DNS Zone,Create or Update Private DNS Zone,Microsoft.Network/privateDnsZones/write,Create or update a Private DNS zone within a resource group. Note that this command cannot be used to create or update virtual network links or record sets within the zone.,,False
Microsoft Network,Private DNS Zone,Delete Private DNS Zone,Microsoft.Network/privateDnsZones/delete,Delete a Private DNS zone.,,False
Microsoft Network,Private DNS Zone,Get Private DNS zone,Microsoft.Network/privateDnsZones/read,"Get the Private DNS zone properties, in JSON format. Note that this command does not retrieve the virtual networks to which the Private DNS zone is linked or the record sets contained within the zone.",,False
Microsoft Network,Private DNS Zone,Join Private DNS Zone,Microsoft.Network/privateDnsZones/join/action,Joins a Private DNS Zone,,False
Microsoft Network,Private DNS Zone Group,Delete Private DNS Zone Group,Microsoft.Network/privateEndpoints/privateDnsZoneGroups/delete,Deletes a Private DNS Zone Group,,False
Microsoft Network,Private DNS Zone Group,Get Private DNS Zone Group,Microsoft.Network/privateEndpoints/privateDnsZoneGroups/read,Gets a Private DNS Zone Group,,False
Microsoft Network,Private DNS Zone Group,Put Private DNS Zone Group,Microsoft.Network/privateEndpoints/privateDnsZoneGroups/write,Puts a Private DNS Zone Group,,False
Microsoft Network,Private DNS Zone Link to Virtual Network,Create or Update Private DNS zone link to virtual network,Microsoft.Network/privateDnsZones/virtualNetworkLinks/write,Create or update a Private DNS zone link to virtual network.,,False
Microsoft Network,Private DNS Zone Link to Virtual Network,Delete Private DNS zone link to virtual network,Microsoft.Network/privateDnsZones/virtualNetworkLinks/delete,Delete a Private DNS zone link to virtual network.,,False
Microsoft Network,Private DNS Zone Link to Virtual Network,Get Private DNS zone link to a virtual network,Microsoft.Network/virtualNetworks/privateDnsZoneLinks/read,"Get the Private DNS zone link to a virtual network properties, in JSON format.",,False
Microsoft Network,Private DNS Zone Link to Virtual Network,Get Private DNS zone link to virtual network,Microsoft.Network/privateDnsZones/virtualNetworkLinks/read,"Get the Private DNS zone link to virtual network properties, in JSON format.",,False
Microsoft Network,Private DNS Zones Internal APIs,Executes Private DNS Zones Internal APIs,Microsoft.Network/privateDnsZonesInternal/action,Executes Private DNS Zones Internal APIs,system,False
Microsoft Network,Private DNS operation results,Gets results of a Private DNS operation,Microsoft.Network/privateDnsOperationResults/read,Gets results of a Private DNS operation,,False
Microsoft Network,Private DNS operation status,Gets status of a Private DNS operation,Microsoft.Network/privateDnsOperationStatuses/read,Gets status of a Private DNS operation,,False
Microsoft Network,Private DNS record set,"Gets Private DNS record sets across types. For Azure portal view, please use Microsoft.Network/privateDnsZones/*/read instead.",Microsoft.Network/privateDnsZones/ALL/read,"Gets Private DNS record sets across types. For Azure portal view, please use Microsoft.Network/privateDnsZones/*/read instead.",,False
Microsoft Network,Private DNS record set,"Gets Private DNS record sets across types. For Azure portal view, please use Microsoft.Network/privateDnsZones/*/read instead.",Microsoft.Network/privateDnsZones/recordsets/read,"Gets Private DNS record sets across types. For Azure portal view, please use Microsoft.Network/privateDnsZones/*/read instead.",,False
Microsoft Network,Private DNS zone diagnostic settings,Create or update Private DNS zone diagnostic settings,Microsoft.Network/privateDnsZones/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the Private DNS zone diagnostic settings,system,False
Microsoft Network,Private DNS zone diagnostic settings,Get Private DNS zone diagnostic settings,Microsoft.Network/privateDnsZones/providers/Microsoft.Insights/diagnosticSettings/read,Gets the Private DNS zone diagnostic settings,system,False
Microsoft Network,Private DNS zone metric definitions,Get Private DNS zone metric definitions,Microsoft.Network/privateDnsZones/providers/Microsoft.Insights/metricDefinitions/read,Gets the Private DNS zone metric settings,system,False
Microsoft Network,Private Endpoint,Create or update an private endpoint.,Microsoft.Network/privateEndpoints/write,"Creates a new private endpoint, or updates an existing private endpoint.",,False
Microsoft Network,Private Endpoint,Delete an private endpoint.,Microsoft.Network/privateEndpoints/delete,Deletes an private endpoint resource.,,False
Microsoft Network,Private Endpoint,Get an private endpoint resource.,Microsoft.Network/privateEndpoints/read,Gets an private endpoint resource.,,False
Microsoft Network,Private Endpoint,Operation to push private endpoint property updates from NRP client,Microsoft.Network/privateEndpoints/pushPropertiesToResource/action,Operation to push private endpoint property updates from NRP client,system,False
Microsoft Network,Private Endpoint Connection,Create or update an private endpoint connection.,Microsoft.Network/privateLinkServices/privateEndpointConnections/write,"Creates a new private endpoint connection, or updates an existing private endpoint connection.",,False
Microsoft Network,Private Endpoint Connection,Delete an private endpoint connection.,Microsoft.Network/privateLinkServices/privateEndpointConnections/delete,Deletes an private endpoint connection.,,False
Microsoft Network,Private Endpoint Connection,Get an private endpoint connection.,Microsoft.Network/privateLinkServices/privateEndpointConnections/read,Gets an private endpoint connection definition.,,False
Microsoft Network,Private Endpoint Connection Proxy,Create or update an private endpoint connection proxy.,Microsoft.Network/privateLinkServices/privateEndpointConnectionProxies/write,"Creates a new private endpoint connection proxy, or updates an existing private endpoint connection proxy.",system,False
Microsoft Network,Private Endpoint Connection Proxy,Create or update an private endpoint connection proxy.,Microsoft.Network/locations/privateLinkServices/privateEndpointConnectionProxies/write,"Creates a new private endpoint connection proxy, or updates an existing private endpoint connection proxy.",system,False
Microsoft Network,Private Endpoint Connection Proxy,Delete an private endpoint connection proxy.,Microsoft.Network/privateLinkServices/privateEndpointConnectionProxies/delete,Deletes an private endpoint connection proxy resource.,system,False
Microsoft Network,Private Endpoint Connection Proxy,Delete an private endpoint connection proxy.,Microsoft.Network/locations/privateLinkServices/privateEndpointConnectionProxies/delete,Deletes an private endpoint connection proxy resource.,system,False
Microsoft Network,Private Endpoint Connection Proxy,Get an private endpoint connection proxy resource.,Microsoft.Network/privateLinkServices/privateEndpointConnectionProxies/read,Gets an private endpoint connection proxy resource.,system,False
Microsoft Network,Private Endpoint Connection Proxy,Get an private endpoint connection proxy resource.,Microsoft.Network/locations/privateLinkServices/privateEndpointConnectionProxies/read,Gets an private endpoint connection proxy resource.,system,False
Microsoft Network,Private Endpoint Redirect Map,Create Or Update Private Endpoint Redirect Map,Microsoft.Network/privateEndpointRedirectMaps/write,Creates Private Endpoint RedirectMap Or Updates An Existing Private Endpoint RedirectMap,,False
Microsoft Network,Private Endpoint Redirect Map,Gets Private Endpoint RedirectMaps,Microsoft.Network/privateEndpointRedirectMaps/read,Gets a Private Endpoint RedirectMap,,False
Microsoft Network,Private Endpoint metric definition,Read Private Endpoint metric definitions,Microsoft.Network/privateEndpoints/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Private Endpoint,system,False
Microsoft Network,Private Link Service,Approve or reject PrivateEndpoint connection on PrivateLinkService,Microsoft.Network/privateLinkServices/PrivateEndpointConnectionsApproval/action,Approve or reject PrivateEndpoint connection on PrivateLinkService,,False
Microsoft Network,Private Link Service,Create or update a private link service.,Microsoft.Network/privateLinkServices/write,"Creates a new private link service, or updates an existing private link service.",,False
Microsoft Network,Private Link Service,Delete an private link service.,Microsoft.Network/privateLinkServices/delete,Deletes an private link service resource.,,False
Microsoft Network,Private Link Service,Get an private link service resource.,Microsoft.Network/privateLinkServices/read,Gets an private link service resource.,,False
Microsoft Network,Private Link Service,Notifies a Private Link Service for Private Endpoint move,Microsoft.Network/privateLinkServices/notifyPrivateEndpointMove/action,Notifies a connected Private Link Service of Private Endpoint move,system,False
Microsoft Network,Private Link Service Proxy,Create or update a private link service proxy.,Microsoft.Network/privateEndpoints/privateLinkServiceProxies/write,"Creates a new private link service proxy, or updates an existing private link service proxy.",system,False
Microsoft Network,Private Link Service Proxy,Delete a private link service proxy.,Microsoft.Network/privateEndpoints/privateLinkServiceProxies/delete,Deletes an private link service proxy resource.,system,False
Microsoft Network,Private Link Service Proxy,Get a private link service proxy resource.,Microsoft.Network/privateEndpoints/privateLinkServiceProxies/read,Gets a private link service proxy resource.,system,False
Microsoft Network,Private Link Service metric definition,Read Private Link Service metric definitions,Microsoft.Network/privateLinkServices/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Private Link Service,system,False
Microsoft Network,Public IP Address diagnostic settings,Create or update diagnostic settings of Public IP Address,Microsoft.Network/publicIPAddresses/providers/Microsoft.Insights/diagnosticSettings/write,Create or update the diagnostic settings of Public IP Address,system,False
Microsoft Network,Public IP Address diagnostic settings,Get diagnostic settings of Public IP Address,Microsoft.Network/publicIPAddresses/providers/Microsoft.Insights/diagnosticSettings/read,Get the diagnostic settings of Public IP Address,system,False
Microsoft Network,Public IP Address log definitions,Get log definitions of Public IP Address,Microsoft.Network/publicIPAddresses/providers/Microsoft.Insights/logDefinitions/read,Get the log definitions of Public IP Address,system,False
Microsoft Network,Public IP Address metrics definitions,Get metrics definitions of Public IP Address,Microsoft.Network/publicIPAddresses/providers/Microsoft.Insights/metricDefinitions/read,Get the metrics definitions of Public IP Address,system,False
Microsoft Network,Public Ip Address,Create or Update Public Ip Address,Microsoft.Network/publicIPAddresses/write,Creates a public Ip address or updates an existing public Ip address. ,,False
Microsoft Network,Public Ip Address,Delete Public Ip Address,Microsoft.Network/publicIPAddresses/delete,Deletes a public Ip address.,,False
